"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0023197690","0240","2014-05-11T16:40:00.000","0","PALOGORDO - AUT","SANTANDER","GIRÓN","MEDIO MAGDALENA","6.969166667","-73.13055556","Precipitacion","mm"
"0021206790","0240","2007-05-20T12:50:00.000","0","HACIENDA SANTA ANA - AUT","CUNDINAMARCA","NEMOCÓN","ALTO MAGDALENA","5.0905","-73.88125","Precipitacion","mm"
"0024015503","0240","2019-03-29T05:40:00.000","0","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Precipitacion","mm"
"0015067200","0240","2011-10-11T02:10:00.000","0","EL SILENCIO","LA GUAJIRA","FONSECA","CARIBE - GUAJIRA","10.917","-72.915","Precipitacion","mm"
"0016015110","0240","2006-03-07T20:40:00.000","0","UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","7.898777778","-72.48716667","Precipitacion","mm"
"0023207040","0240","2016-12-19T22:20:00.000","0","SAN PABLO RIO MAGDALENA  - AUT","BOLIVAR","SAN PABLO","MEDIO MAGDALENA","7.480333333","-73.91855556","Precipitacion","mm"
"0015085050","0240","2015-12-14T12:40:00.000","0","TOROMANA - AUT","LA GUAJIRA","URIBIA","CARIBE - GUAJIRA","12.08352778","-71.21094444","Precipitacion","mm"
"2120000105","0240","2019-05-28T14:28:00.000","0","EL CODITO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.763","-74.022","Precipitacion","mm"
"0021255170","0240","2013-09-24T21:30:00.000","0","MURILLO - AUT","TOLIMA","MURILLO","ALTO MAGDALENA","4.870555556","-75.17327778","Precipitacion","mm"
"0021235030","0240","2018-10-15T18:30:00.000","0","UNIVERSIDAD DE CUNDINAMARCA - AUT","CUNDINAMARCA","GIRARDOT","ALTO MAGDALENA","4.305333333","-74.80811111","Precipitacion","mm"
"0029047000","0240","2019-07-05T20:30:00.000","0","TEBSA TX GPRS","ATLÁNTICO","SOLEDAD","BAJO MAGDALENA","10.937","-74.76","Precipitacion","mm"
"0016017030","0240","2011-09-09T23:10:00.000","0","LA UCHEMA - En Siniestro","NORTE DE SANTANDER","VILLA DEL ROSARIO","CATATUMBO","7.694","-72.474","Precipitacion","mm"
"0037015501","0240","2019-04-02T12:35:00.000","0","LABATECA  - AUT","NORTE DE SANTANDER","LABATECA","ARAUCA","7.296058333","-72.49772778","Precipitacion","mm"
"2120000105","0240","2018-11-03T06:11:00.000","0","EL CODITO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.763","-74.022","Precipitacion","mm"
"0028025502","0240","2017-05-16T13:50:00.000","0","APTO ALFONSO LOPEZ","CESAR","VALLEDUPAR","CESAR","10.436","-73.248","Precipitacion","mm"
"0056010040","0240","2018-07-22T13:10:00.000","0","PR CHOCO: NUQUI","CHOCÓ","NUQUÍ","PACÍFICO - DIRECTOS","5.708","-77.266","Precipitacion","mm"
"0035075070","0240","2018-03-17T12:20:00.000","0","CHINAVITA - AUT","BOYACÁ","CHINAVITA","META","5.21925","-73.35038889","Precipitacion","mm"
"0026155503","0240","2018-03-20T03:15:00.000","0","PLANALTO  - AUT","CALDAS","MANIZALES","CAUCA","4.989722222","-75.58971944","Precipitacion","mm"
"0013027040","0240","2017-12-27T17:20:00.000","0","CAÑO BARRO - LA MOJANA","CÓRDOBA","AYAPEL","SINÚ","8.236","-74.96","Precipitacion","mm"
"0021206990","0240","2005-05-18T05:20:00.000","0","TIBAITATA - AUT","CUNDINAMARCA","MOSQUERA","ALTO MAGDALENA","4.691416667","-74.209","Precipitacion","mm"
"0026095320","0240","2018-11-13T13:50:00.000","0","EL VINCULO - AUT","VALLE DEL CAUCA","BUGA","CAUCA","3.834805556","-76.30000556","Precipitacion","mm"
"0023197690","0240","2015-01-11T10:30:00.000","0","PALOGORDO - AUT","SANTANDER","GIRÓN","MEDIO MAGDALENA","6.969166667","-73.13055556","Precipitacion","mm"
"0035027520","0240","2017-02-10T21:00:00.000","0","BOCATOMA EAAB - AUT","CUNDINAMARCA","LA CALERA","META","4.661027778","-73.833333333","Precipitacion","mm"
"0053075020","0240","2017-09-25T07:20:00.000","0","EL DIVISO - AUT","CAUCA","ARGELIA","TAPAJE - DAGUA - DIRECTOS","2.311416667","-77.25877778","Precipitacion","mm"
"0011115020","0240","2019-05-12T11:50:00.000","0","CAÑASGORDAS  - AUT","ANTIOQUIA","CAÑASGORDAS","ATRATO - DARIÉN","6.758027778","-76.02966667","Precipitacion","mm"
"0016015502","0240","2017-11-11T08:20:00.000","0","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Precipitacion","mm"
"0011037030","0240","2009-07-30T11:10:00.000","0","LA LOMA PUEBLO NUEVO - En Siniestro","CHOCÓ","RIO QUITO (PAIMADÓ)","ATRATO - DARIÉN","5.585","-76.753","Precipitacion","mm"
"0035217090","0240","2018-05-26T00:10:00.000","0.3","PERENCO: LABRANZA GRANDE","BOYACÁ","LABRANZAGRANDE","META","5.567","-72.584","Precipitacion","mm"
"0044017110","0240","2019-04-18T08:20:00.000","0","ANDAQUI  - AUT","PUTUMAYO","MOCOA","CAQUETÁ","1.050916667","-76.54888889","Precipitacion","mm"
"0013095010","0240","2013-05-02T18:20:00.000","0","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Precipitacion","mm"
"0016015130","0240","2017-01-24T17:20:00.000","0","ALCALDIA DE HERRAN  - AUT","NORTE DE SANTANDER","HERRÁN","CATATUMBO","7.506722222","-72.48536111","Precipitacion","mm"
"0015015120","0240","2010-03-13T01:50:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0021202200","0240","2015-02-11T05:30:00.000","0","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Precipitacion","mm"
"0023065503","0240","2017-10-19T20:45:00.000","0","EL MIRADOR  - AUT","CUNDINAMARCA","SASAIMA","MEDIO MAGDALENA","4.95","-74.4","Precipitacion","mm"
"0021235030","0240","2012-06-26T05:30:00.000","0","UNIVERSIDAD DE CUNDINAMARCA - AUT","CUNDINAMARCA","GIRARDOT","ALTO MAGDALENA","4.305333333","-74.80811111","Precipitacion","mm"
"2401500086","0240","2019-08-09T00:50:00.000","0","TUNJA-U.P.T.C - AUT","BOYACÁ","SAMACÁ","SOGAMOSO","5.4417","-73.5522","Precipitacion","mm"
"0026145505","0240","2018-04-21T10:55:00.000","0","LA FLORESTA  - AUT","CALDAS","BELALCAZAR","CAUCA","4.979219444","-75.83555556","Precipitacion","mm"
"0022057010","0240","2016-09-20T14:20:00.000","0","PIEDRAS DE COBRE  - AUT","TOLIMA","SALDAÑA","SALDAÑA","3.908388889","-75.10327778","Precipitacion","mm"
"0021165501","0240","2019-08-01T04:50:00.000","0","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Precipitacion","mm"
"0026015040","0240","2018-11-19T02:40:00.000","0.3","ARRAYANALES - AUT","CAUCA","POPAYÁN","CAUCA","2.448041111","-76.43574694","Precipitacion","mm"
"0021206950","0240","2018-08-16T06:40:00.000","0","PARAMO GUACHENEQUE  - AUT","CUNDINAMARCA","VILLAPINZÓN","ALTO MAGDALENA","5.236055556","-73.52508333","Precipitacion","mm"
"0024025090","0240","2014-05-17T11:00:00.000","0","MOGOTES - AUT","SANTANDER","MOGOTES","SOGAMOSO","6.47","-72.96888889","Precipitacion","mm"
"0011047040","0240","2010-01-05T19:30:00.000","0","QUIBDO - AUT","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.697991667","-76.66225833","Precipitacion","mm"
"0026155230","0240","2018-10-01T07:40:00.000","0","EMAS - AUT","CALDAS","MANIZALES","CAUCA","5.08525","-75.50713889","Precipitacion","mm"
"0021201980","0240","2012-03-19T18:35:00.000","0","CERRO GUADALUPE - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.05","Precipitacion","mm"
"0017019010","0240","2018-01-16T14:20:00.000","0","SAN ANDRES","SAN ANDRÉS PROVIDENCIA","SAN ANDRÉS","ISLAS CARIBE","12.556","-81.703","Precipitacion","mm"
"0021167060","0240","2014-02-17T01:20:00.000","0","SAN PABLO TOLIMA  - AUT","TOLIMA","CUNDAY","ALTO MAGDALENA","3.926666667","-74.65694444","Precipitacion","mm"
"0021165502","0240","2017-03-13T08:15:00.000","0","VILLARICA  - AUT","TOLIMA","VILLARRICA","ALTO MAGDALENA","3.955641667","-74.59178611","Precipitacion","mm"
"0024025090","0240","2019-01-09T11:30:00.000","0","MOGOTES - AUT","SANTANDER","MOGOTES","SOGAMOSO","6.47","-72.96888889","Precipitacion","mm"
"0016057030","0240","2011-05-26T11:10:00.000","0","LA CABANA - AUT","NORTE DE SANTANDER","OCAÑA","CATATUMBO","8.197805556","-73.31825","Precipitacion","mm"
"2120000099","0240","2018-12-04T02:10:00.000","0","COLEGIO VEINTIUN ANGELES - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.749","-74.081","Precipitacion","mm"
"0026115090","0240","2017-02-17T21:30:00.000","0","LAS BRISAS - AUT","VALLE DEL CAUCA","ANSERMANUEVO","SAN JUÁN","4.775583333","-76.14427778","Precipitacion","mm"
"0052025090","0240","2018-10-08T17:30:00.000","0","LA SIERRA - AUT","CAUCA","LA SIERRA","PATÍA","2.193833333","-76.75033333","Precipitacion","mm"
"0023065501","0240","2018-12-17T14:35:00.000","0","PACHO  - AUT","CUNDINAMARCA","PACHO","MEDIO MAGDALENA","5.129127778","-74.15769722","Precipitacion","mm"
"0016015130","0240","2014-04-06T16:50:00.000","0","ALCALDIA DE HERRAN  - AUT","NORTE DE SANTANDER","HERRÁN","CATATUMBO","7.506722222","-72.48536111","Precipitacion","mm"
"0052055230","0240","2018-10-27T11:30:00.000","0","AEROPUERTO SAN LUIS - AUT","NARIÑO","ALDANA","PATÍA","0.857","-77.678","Precipitacion","mm"
"0021137050","0240","2019-07-09T13:20:00.000","0","RIO ANGOSTURA  - AUT","TOLIMA","NATAGAIMA","ALTO MAGDALENA","3.443194444","-75.11880556","Precipitacion","mm"
"0026155240","0240","2018-01-29T22:50:00.000","0","PNN NEVADOS - AUT","CALDAS","VILLAMARIA","CAUCA","4.859444444","-75.38241667","Precipitacion","mm"
"0026125508","0240","2018-12-07T16:00:00.000","0","LACATALINA  - AUT","RISARALDA","PEREIRA","CAUCA","4.7475","-75.73805556","Precipitacion","mm"
"0035075080","0240","2018-01-12T10:50:00.000","0","PARAMO RABANAL - AUT","BOYACÁ","VENTAQUEMADA","META","5.392388889","-73.56277778","Precipitacion","mm"
"0021215190","0240","2018-08-19T14:00:00.000","0","CAJAMARCA - AUT","TOLIMA","CAJAMARCA","ALTO MAGDALENA","4.435666667","-75.50036111","Precipitacion","mm"
"0012015110","0240","2013-12-12T17:40:00.000","0","CHIGORODO - AUT","ANTIOQUIA","CHIGORODÓ","CARIBE - LITORAL","7.671138889","-76.69405556","Precipitacion","mm"
"0021202250","0240","2011-03-31T05:40:00.000","0","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Precipitacion","mm"
"0052035501","0240","2019-04-26T10:05:00.000","0","EL SAUCE  - AUT","NARIÑO","LA UNIÓN","PATÍA","1.615555556","-77.10971944","Precipitacion","mm"
"0023087210","0240","2017-02-20T07:30:00.000","0","CANTERAS - AUT","ANTIOQUIA","PUERTO NARE","MEDIO MAGDALENA","6.276083333","-74.67330556","Precipitacion","mm"
"0053115501","0240","2017-08-29T10:45:00.000","0","DAGUA  - AUT","VALLE DEL CAUCA","DAGUA","TAPAJE - DAGUA - DIRECTOS","3.610441667","-76.63785833","Precipitacion","mm"
"0016055120","0240","2019-02-16T11:50:00.000","0","AGUAS DE LA VIRGEN  - AUT","NORTE DE SANTANDER","OCAÑA","CATATUMBO","8.227694444","-73.3975","Precipitacion","mm"
"0035165000","0240","2019-02-12T08:50:00.000","0","EL TUNEL","BOYACÁ","CUÍTIVA","META","5.575","-72.941","Precipitacion","mm"
"0026085170","0240","2019-07-29T21:30:00.000","0","BASE AEREA MARCO FIDEL SUAREZ  - AUT","VALLE DEL CAUCA","CALI","CAUCA","3.4545","-76.49972222","Precipitacion","mm"
"0052055210","0240","2018-12-24T19:20:00.000","0","BOTANA - AUT","NARIÑO","PASTO","PATÍA","1.16","-77.27880556","Precipitacion","mm"
"0023087160","0240","2019-05-14T20:00:00.000","0","CARAMANTA  - AUT","ANTIOQUIA","SAN ROQUE","MEDIO MAGDALENA","6.507333333","-74.86516667","Precipitacion","mm"
"0022057010","0240","2010-07-28T12:30:00.000","0","PIEDRAS DE COBRE  - AUT","TOLIMA","SALDAÑA","SALDAÑA","3.908388889","-75.10327778","Precipitacion","mm"
"0021015040","0240","2006-05-30T15:40:00.000","0","LA PRIMAVERA - AUT","HUILA","SALADOBLANCO","ALTO MAGDALENA","2.021583333","-76.11433333","Precipitacion","mm"
"0021202180","0240","2011-09-04T00:15:00.000","0","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Precipitacion","mm"
"0021202180","0240","2013-03-29T13:45:00.000","0","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Precipitacion","mm"
"2120000102","0240","2019-08-02T09:59:00.000","0","COLEGIO CARLOS PIZARRO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.635","-74.205","Precipitacion","mm"
"0021257120","0240","2007-07-24T18:00:00.000","0","PUENTE NEGRO  - AUT","TOLIMA","VILLAHERMOSA","ALTO MAGDALENA","4.940194444","-75.08980556","Precipitacion","mm"
"0013095010","0240","2008-10-12T10:50:00.000","0","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Precipitacion","mm"
"0021215190","0240","2009-10-10T02:20:00.000","0","CAJAMARCA - AUT","TOLIMA","CAJAMARCA","ALTO MAGDALENA","4.435666667","-75.50036111","Precipitacion","mm"
"0029065501","0240","2017-04-10T06:10:00.000","0","CIENAGA,LA  - AUT","MAGDALENA","CIÉNAGA","BAJO MAGDALENA","10.89785833","-74.08156667","Precipitacion","mm"
"0048015010","0240","2017-04-13T19:40:00.000","0","APTO VASQUEZ COBO TX GPRS/GOES","AMAZONAS","LETICIA","<nil>","-4.194","-69.941","Precipitacion","mm"
"0021202210","0240","2013-11-06T04:15:00.000","0","MICAELA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.506","-74.086","Precipitacion","mm"
"0021015070","0240","2008-01-26T20:30:00.000","0","LOS GUACHAROS  - AUT","HUILA","PALESTINA","ALTO MAGDALENA","1.675833","-76.106841","Precipitacion","mm"
"0026205501","0240","2017-07-23T20:05:00.000","0","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Precipitacion","mm"
"0021206990","0240","2009-03-27T21:10:00.000","0","TIBAITATA - AUT","CUNDINAMARCA","MOSQUERA","ALTO MAGDALENA","4.691416667","-74.209","Precipitacion","mm"
"0023105070","0240","2015-03-03T09:40:00.000","0","MACEO - AUT","ANTIOQUIA","YOLOMBÓ","MEDIO MAGDALENA","6.571638889","-74.79472222","Precipitacion","mm"
"0016035501","0240","2017-05-25T06:45:00.000","0","SARDINATA  - AUT","NORTE DE SANTANDER","SARDINATA","CATATUMBO","8.151169444","-72.86776667","Precipitacion","mm"
"0021055070","0240","2019-01-24T19:00:00.000","0","INZA - AUT","CAUCA","INZÁ","ALTO MAGDALENA","2.548194444","-76.06394444","Precipitacion","mm"
"0024025090","0240","2017-02-19T18:10:00.000","0","MOGOTES - AUT","SANTANDER","MOGOTES","SOGAMOSO","6.47","-72.96888889","Precipitacion","mm"
"0016027300","0240","2015-08-08T15:20:00.000","0","PUENTE CAPIRA - AUT","NORTE DE SANTANDER","CUCUTILLA","CATATUMBO","7.537194444","-72.77113889","Precipitacion","mm"
"0029045190","0240","2019-02-11T15:00:00.000","0","APTO ERNESTO CORTIZOS TX GPRS","ATLÁNTICO","SOLEDAD","BAJO MAGDALENA","10.918","-74.78","Precipitacion","mm"
"2120000107","0240","2019-04-25T08:21:00.000","0","LA FISCALA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.536","-74.106","Precipitacion","mm"
"0057015010","0240","2018-07-16T04:20:00.000","0","MALPELO - DIMAR","VALLE DEL CAUCA","BUENAVENTURA","BAUDÓ - DIRECTOS PACIFICO","4.096","-81.609","Precipitacion","mm"
"0026055501","0240","2018-05-29T19:35:00.000","0","GINEBRA  - AUT","VALLE DEL CAUCA","GINEBRA","CAUCA","3.738388889","-76.22083056","Precipitacion","mm"
"0015015120","0240","2016-08-04T19:04:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0026165502","0240","2018-12-17T03:50:00.000","0","JARDIN  - AUT","ANTIOQUIA","JARDÍN","CAUCA","5.6","-75.84972222","Precipitacion","mm"
"0022057010","0240","2014-07-13T06:30:00.000","0","PIEDRAS DE COBRE  - AUT","TOLIMA","SALDAÑA","SALDAÑA","3.908388889","-75.10327778","Precipitacion","mm"
"0016015110","0240","2019-03-24T06:00:00.000","0","UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","7.898777778","-72.48716667","Precipitacion","mm"
"0035237030","0240","2019-01-05T18:20:00.000","0","PERENCO: TRINIDAD PAUTO - PUENTE NONATO","CASANARE","TRINIDAD","META","5.414","-71.668","Precipitacion","mm"
"0015075501","0240","2014-09-14T16:02:00.000","0","AEROPUERTO PUERTO BOLIVAR  - AUT","LA GUAJIRA","URIBIA","CARIBE - GUAJIRA","12.22430556","-71.98288889","Precipitacion","mm"
"0021201980","0240","2014-11-26T06:45:00.000","0","CERRO GUADALUPE - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.05","Precipitacion","mm"
"0021206810","0240","2014-02-24T13:45:00.000","0","SAN BENITO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.55","-74.233","Precipitacion","mm"
"0025025280","0240","2017-02-22T12:00:00.000","0","EL TESORO IDEAM  - AUT","SUCRE","MORROA","BAJO MAGDALENA- CAUCA -SAN JORGE","9.357083333","-75.28925","Precipitacion","mm"
"0021015070","0240","2011-12-27T18:00:00.000","0.1","LOS GUACHAROS  - AUT","HUILA","PALESTINA","ALTO MAGDALENA","1.675833","-76.106841","Precipitacion","mm"
"0016025503","0240","2017-08-28T14:30:00.000","0","GRAMALOTE  - AUT","NORTE DE SANTANDER","GRAMALOTE","CATATUMBO","7.923163889","-72.83375556","Precipitacion","mm"
"0023127020","0240","2016-04-27T03:40:00.000","0.1","PTO ARAUJO - RIO CARARE","SANTANDER","CIMITARRA","MEDIO MAGDALENA","6.526","-74.086","Precipitacion","mm"
"0015015120","0240","2014-10-09T08:15:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0052025501","0240","2019-05-05T20:05:00.000","0","LA VEGA  - AUT","CAUCA","LA VEGA","PATÍA","2.092941667","-76.81202778","Precipitacion","mm"
"0021206950","0240","2016-11-23T07:00:00.000","0","PARAMO GUACHENEQUE  - AUT","CUNDINAMARCA","VILLAPINZÓN","ALTO MAGDALENA","5.236055556","-73.52508333","Precipitacion","mm"
"0015015120","0240","2014-11-25T16:13:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0021206990","0240","2009-08-07T01:00:00.000","0","TIBAITATA - AUT","CUNDINAMARCA","MOSQUERA","ALTO MAGDALENA","4.691416667","-74.209","Precipitacion","mm"
"0026145090","0240","2017-04-18T18:10:00.000","0","SANTA EMILIA - AUT","RISARALDA","BELÉN DE UMBRÍA","CAUCA","5.207472222","-75.90294444","Precipitacion","mm"
"0013095010","0240","2008-04-09T02:00:00.000","0","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Precipitacion","mm"
"0022057010","0240","2007-04-20T05:50:00.000","0","PIEDRAS DE COBRE  - AUT","TOLIMA","SALDAÑA","SALDAÑA","3.908388889","-75.10327778","Precipitacion","mm"
"0023195230","0240","2016-09-02T15:10:00.000","0","NEOMUNDO - AUT","SANTANDER","BUCARAMANGA","MEDIO MAGDALENA","7.102611111","-73.10730556","Precipitacion","mm"
"0024055080","0240","2017-06-30T12:30:00.000","0","VIZCAINA LA LIZAMA  - AUT","SANTANDER","BARRANCABERMEJA","SOGAMOSO","6.982972222","-73.70488889","Precipitacion","mm"
"0015075501","0240","2015-04-19T18:46:00.000","0","AEROPUERTO PUERTO BOLIVAR  - AUT","LA GUAJIRA","URIBIA","CARIBE - GUAJIRA","12.22430556","-71.98288889","Precipitacion","mm"
"0035027510","0240","2019-02-04T03:40:00.000","0","CALOSTROS BAJO - AUT","CUNDINAMARCA","LA CALERA","META","4.6645","-73.863083333","Precipitacion","mm"
"0021202250","0240","2011-12-06T14:00:00.000","0","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Precipitacion","mm"
"0021206790","0240","2016-11-11T16:40:00.000","0","HACIENDA SANTA ANA - AUT","CUNDINAMARCA","NEMOCÓN","ALTO MAGDALENA","5.0905","-73.88125","Precipitacion","mm"
"0015065501","0240","2015-06-25T09:17:00.000","0","LA MINA CERREJON  - AUT","LA GUAJIRA","ALBANIA","CARIBE - GUAJIRA","11.13758333","-72.61594444","Precipitacion","mm"
"0015067210","0240","2012-12-30T14:50:00.000","0","CARACOLI - En Siniestro","LA GUAJIRA","SAN JUAN DEL CESAR","CARIBE - GUAJIRA","10.95","-73.051","Precipitacion","mm"
"0013095010","0240","2016-07-25T14:30:00.000","0","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Precipitacion","mm"
"0023085270","0240","2018-10-14T01:10:00.000","0","APTO J.M CORDOVA TX GPRS","ANTIOQUIA","RIONEGRO","MEDIO MAGDALENA","6.169","-75.426","Precipitacion","mm"
"0044035501","0240","2018-08-02T01:20:00.000","0","PAUJIL  - AUT","CAQUETA","EL PAUJIL","CAQUETÁ","1.573819444","-75.3402","Precipitacion","mm"
"0014015020","0240","2019-01-06T02:10:00.000","0","APTO RAFAEL NUÑEZ  TX GPRS","BOLÍVAR","CARTAGENA","CARIBE - LITORAL","10.447","-75.516","Precipitacion","mm"
"0021235030","0240","2010-12-13T22:20:00.000","0","UNIVERSIDAD DE CUNDINAMARCA - AUT","CUNDINAMARCA","GIRARDOT","ALTO MAGDALENA","4.305333333","-74.80811111","Precipitacion","mm"
"0054077210","0240","2018-11-16T22:40:00.000","0","JUANCHACO - AUT","VALLE DEL CAUCA","BUENAVENTURA","SAN JUÁN","3.925147222","-77.34900556","Precipitacion","mm"
"0021237010","0240","2015-10-20T17:00:00.000","0","NARINO - AUT","CUNDINAMARCA","NARIÑO","ALTO MAGDALENA","4.387777778","-74.838375","Precipitacion","mm"
"0011045010","0240","2018-07-03T12:50:00.000","0","PR CHOCO: APTO EL CARANO","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.691","-76.644","Precipitacion","mm"
"2120000108","0240","2019-07-19T11:54:00.000","0","IDIGER - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.675","-74.114","Precipitacion","mm"
"2120000107","0240","2018-10-29T10:00:00.000","0","LA FISCALA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.536","-74.106","Precipitacion","mm"
"0011047040","0240","2012-08-22T06:50:00.000","0","QUIBDO - AUT","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.697991667","-76.66225833","Precipitacion","mm"
"0024015110","0240","2018-09-28T09:00:00.000","0","LA BOYERA - AUT","CUNDINAMARCA","UBATÉ","SOGAMOSO","5.303805556","-73.85175","Precipitacion","mm"
"0029065501","0240","2019-04-11T12:10:00.000","0","CIENAGA,LA  - AUT","MAGDALENA","CIÉNAGA","BAJO MAGDALENA","10.89785833","-74.08156667","Precipitacion","mm"
